Date,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WMT
2023-03-21,157.15232849121094,213.52015686035156,158.73199462890625,204.6999969482422,214.21939086914062,186.41500854492188,46.53804016113281,141.6871337890625,94.31884765625,44.0901985168457,296.3613586425781,270.1177978515625,169.7987060546875,114.83672332763672,27.777738571166992,121.594970703125,55.538818359375,253.55177307128906,79.03328704833984,96.98810577392578,268.0567321777344,119.45719909667969,33.92690658569336,133.4613494873047,92.1080551147461,163.10751342773438,456.11407470703125,217.414794921875,30.788772583007812,45.3104133605957
2023-03-22,155.72177124023438,210.66038513183594,156.9861297607422,196.16000366210938,209.48585510253906,184.27105712890625,45.42670440673828,138.80555725097656,92.7165756225586,43.51429748535156,292.9893798828125,263.7528381347656,166.24571228027344,112.55033874511719,27.455650329589844,118.45613098144531,55.29021072387695,251.3560333251953,76.94927978515625,95.94049072265625,266.5979309082031,113.64649200439453,33.38452911376953,133.3780059814453,90.87692260742188,158.24517822265625,451.76287841796875,215.54379272460938,30.437965393066406,45.02000045776367
2023-03-23,156.80702209472656,213.6576385498047,156.9957733154297,197.89999389648438,209.00010681152344,185.1898956298828,45.67469024658203,137.427001953125,93.62518310546875,43.74296188354492,294.0915832519531,264.9660949707031,166.03250122070312,111.93338775634766,28.334075927734375,118.13945770263672,55.1705207824707,252.9981231689453,76.5400390625,95.78424072265625,271.8556823730469,115.04448699951172,33.52638626098633,133.1927490234375,90.21910095214844,155.6145782470703,446.4331359863281,218.04168701171875,30.486913681030273,45.38462829589844
2023-03-24,158.10940551757812,218.17645263671875,154.12130737304688,197.52999877929688,206.68572998046875,187.7784423828125,46.391082763671875,138.796630859375,91.91545104980469,43.853057861328125,291.9619140625,264.13555908203125,167.13397216796875,113.67538452148438,28.656166076660156,116.34185028076172,56.07284164428711,254.60275268554688,76.64614868164062,96.30807495117188,274.7048034667969,114.79722595214844,33.70161056518555,135.9067840576172,90.63260650634766,156.61172485351562,452.2094421386719,216.52337646484375,30.72349739074707,45.755706787109375
2023-03-27,156.16571044921875,217.0123748779297,157.34300231933594,200.57000732421875,207.62864685058594,188.96405029296875,46.418636322021484,140.2107391357422,93.4200210571289,44.03937911987305,297.5289611816406,262.5023193359375,166.98294067382812,117.3227310180664,28.480480194091797,119.67630004882812,56.487178802490234,256.9579772949219,76.91138458251953,98.26546478271484,270.6024169921875,112.03926849365234,33.55976104736328,135.19354248046875,91.07427978515625,157.97926330566406,457.8241271972656,217.2776336669922,31.04166603088379,46.52045440673828
2023-03-28,155.5441131591797,218.58889770507812,153.57147216796875,204.9600067138672,209.6858673095703,189.99156188964844,46.2808723449707,141.84722900390625,92.63842010498047,44.8100700378418,297.4448547363281,262.082275390625,166.92074584960938,117.34994506835938,28.587846755981445,120.03954315185547,56.5516242980957,258.8440856933594,77.100830078125,96.97891998291016,269.47650146484375,112.09634399414062,33.36785125732422,135.57330322265625,90.9709243774414,157.53292846679688,448.96978759765625,215.827880859375,31.000873565673828,46.339752197265625
2023-03-29,158.62245178222656,220.9262237548828,157.79638671875,207.97000122070312,212.39073181152344,194.27944946289062,46.99726867675781,143.06564331054688,94.6412582397461,45.394439697265625,299.57452392578125,264.4527893066406,167.9422607421875,117.6856460571289,30.764385223388672,120.28170013427734,56.956748962402344,260.33599853515625,78.1996841430664,96.4183349609375,274.6461181640625,114.58800506591797,33.58479309082031,135.9901580810547,91.81671142578125,161.31265258789062,443.2790222167969,218.73721313476562,31.392465591430664,46.53981018066406
2023-03-30,160.1912078857422,221.3570098876953,156.6581573486328,211.0399932861328,213.85748291015625,194.23992919921875,47.23606491088867,144.4263916015625,95.84295654296875,45.73320007324219,299.96685791015625,266.3193664550781,167.98666381835938,117.24105834960938,31.32071876525879,119.91845703125,56.94754409790039,260.66455078125,77.88897705078125,97.33731079101562,278.112060546875,114.21709442138672,33.69326400756836,136.58297729492188,91.50660705566406,162.22433471679688,446.57568359375,217.81642150878906,31.53931427001953,47.00447082519531
2023-03-31,162.69728088378906,221.58615112304688,159.1082000732422,212.42999267578125,217.95289611816406,197.3817596435547,48.01675033569336,145.1112518310547,97.82624816894531,46.42766571044922,305.543212890625,275.4281311035156,169.76318359375,118.93772888183594,31.886812210083008,121.37142944335938,57.1132698059082,262.3722229003906,79.65470123291016,97.76923370361328,282.27325439453125,116.6326904296875,34.0437126159668,137.73158264160156,92.03287506103516,162.78465270996094,448.9792785644531,220.85308837890625,31.726947784423828,47.57884216308594
2023-04-03,163.95033264160156,224.0518035888672,157.9796142578125,215.38999938964844,218.93392944335938,194.1312713623047,48.0443000793457,151.15013122558594,97.46475982666016,46.859596252441406,304.9921569824219,277.864013671875,171.68182373046875,119.81781005859375,32.101539611816406,121.2317123413086,57.45394515991211,264.746337890625,79.24546813964844,100.04827117919922,281.2256164550781,115.710205078125,34.50263214111328,138.49114990234375,94.5232925415039,163.62037658691406,469.5001220703125,224.3207550048828,31.996171951293945,47.97895812988281
2023-04-04,163.41754150390625,226.88404846191406,156.80279541015625,213.89999389648438,207.1048126220703,194.8327178955078,47.95176696777344,150.34078979492188,97.27912902832031,45.953399658203125,301.3773193359375,275.2788391113281,169.603271484375,119.40045166015625,32.30650329589844,119.611083984375,57.27900695800781,264.8776550292969,77.4873275756836,100.01153564453125,281.1766662597656,117.63125610351562,34.12716293334961,139.15809631347656,93.51773834228516,160.14453125,468.6070861816406,223.00811767578125,32.346961975097656,47.507843017578125
2023-04-05,161.572509765625,232.2369842529297,155.9508514404297,210.0,203.37130737304688,192.96542358398438,47.95176696777344,151.087890625,97.61131286621094,46.27522659301758,300.3311462402344,269.4085693359375,168.2620086669922,119.890380859375,32.04298400878906,119.78944396972656,57.822242736816406,264.6336669921875,77.51763916015625,102.84194946289062,278.3960266113281,114.97791290283203,34.66952133178711,140.11219787597656,92.81289672851562,161.739990234375,483.7887268066406,223.50770568847656,32.72224044799805,48.29518127441406
2023-04-06,162.4604949951172,232.19113159179688,153.7725067138672,211.3699951171875,199.2187042236328,190.23855590820312,47.44282150268555,149.1045684814453,97.66993713378906,46.29215621948242,301.1437683105469,269.3525390625,169.17694091796875,118.40242767333984,32.023460388183594,119.65802001953125,57.85906982421875,265.4501037597656,76.96443176269531,103.22791290283203,285.50421142578125,114.33123016357422,34.62779998779297,141.00144958496094,92.29600524902344,162.65170288085938,487.1899108886719,221.3722381591797,32.74131393432617,48.659812927246094
2023-04-10,159.86563110351562,229.97296142578125,156.00897216796875,210.77999877929688,205.27615356445312,189.19129943847656,47.49834442138672,149.67373657226562,98.49060821533203,47.26611328125,303.5350341796875,271.7417297363281,170.26063537597656,118.8832778930664,31.74040985107422,120.05227661132812,57.7209587097168,266.2852478027344,77.87381744384766,103.48522186279297,283.34051513671875,115.93843841552734,34.81970977783203,139.83432006835938,93.62110900878906,163.9622344970703,489.44146728515625,221.80322265625,32.63349914550781,48.56623077392578
2023-04-11,158.65206909179688,230.45875549316406,156.67698669433594,212.32000732421875,210.10494995117188,186.6225128173828,46.841339111328125,150.50086975097656,98.10957336425781,47.58793258666992,305.7861022949219,274.168212890625,170.71360778808594,118.329833984375,31.574481964111328,120.6436767578125,57.61967468261719,266.9420166015625,79.23789978027344,103.37493896484375,276.9176025390625,117.26034545898438,34.86977767944336,139.55642700195312,93.71508026123047,164.8169708251953,494.942138671875,223.78196716308594,32.71643829345703,48.42425537109375
2023-04-12,157.96144104003906,228.68975830078125,154.21783447265625,212.33999633789062,210.0096893310547,188.03533935546875,46.369415283203125,151.03453063964844,95.68663024902344,48.1807746887207,308.4668273925781,271.0603942871094,171.63739013671875,116.62409973144531,31.252399444580078,120.62489318847656,57.7209587097168,267.7114562988281,79.09391021728516,104.53285217285156,277.5638122558594,117.60272979736328,34.51932144165039,139.93621826171875,95.40667724609375,165.0923614501953,495.1511535644531,223.15504455566406,32.50910949707031,48.188697814941406
2023-04-13,163.34844970703125,230.4679412841797,157.1320343017578,213.58999633789062,211.1240234375,191.69090270996094,47.00790786743164,153.05340576171875,98.51991271972656,48.206180572509766,310.2322692871094,272.65631103515625,174.00900268554688,116.0434341430664,31.35976219177246,121.08487701416016,58.14450454711914,271.2490539550781,80.44283294677734,106.21456146240234,283.7810363769531,120.23703002929688,34.6027717590332,140.5845947265625,95.55704498291016,164.48458862304688,499.9393005371094,227.93533325195312,32.60862350463867,48.23710250854492
2023-04-14,163.00315856933594,229.14805603027344,158.02276611328125,201.7100067138672,213.03839111328125,192.3133544921875,46.76731491088867,153.3647003173828,97.6015396118164,47.85048294067383,314.7064514160156,272.6936340332031,174.5863800048828,116.26119232177734,31.12551498413086,130.22792053222656,58.05242919921875,271.1646423339844,80.15485382080078,105.96643829345703,280.15838623046875,119.78054809570312,34.36913299560547,139.871337890625,95.55704498291016,159.89761352539062,486.2208251953125,229.2381591796875,32.52568817138672,47.91119384765625
2023-04-17,163.0228729248047,227.3790283203125,158.49713134765625,205.02999877929688,214.52420043945312,194.7141571044922,46.52671813964844,152.0128173828125,97.99234008789062,48.18924331665039,317.2844543457031,275.6894836425781,175.75,115.9708480834961,31.36952018737793,131.26052856445312,58.429931640625,271.4742736816406,80.92025756835938,105.69075012207031,282.76275634765625,120.00879669189453,34.36078643798828,139.91769409179688,96.90093994140625,162.6611785888672,480.10260009765625,228.70919799804688,32.724727630615234,48.24678421020508
2023-04-18,164.24630737304688,225.5641632080078,159.16513061523438,208.3699951171875,214.48606872558594,196.1171417236328,46.55448532104492,151.65707397460938,98.60784149169922,48.087615966796875,311.89495849609375,279.0025634765625,174.92393493652344,115.93455505371094,31.066953659057617,132.7343292236328,58.52200698852539,272.9755859375,80.53376770019531,105.52533721923828,282.3418273925781,120.02781677246094,33.835113525390625,140.06590270996094,98.35760498046875,163.344970703125,479.2760925292969,228.8267364501953,32.29348373413086,48.353267669677734
2023-04-19,165.3908233642578,225.67416381835938,159.6976318359375,208.7100067138672,213.96226501464844,196.53207397460938,44.45392990112305,151.79937744140625,96.4780044555664,47.79966354370117,314.6784362792969,277.0987243652344,175.70559692382812,114.60990142822266,30.403255462646484,132.56533813476562,58.63249206542969,273.3134460449219,80.38978576660156,104.88206481933594,282.42010498046875,119.5142593383789,33.57645034790039,140.09365844726562,97.82192993164062,173.38307189941406,461.9093322753906,227.81781005859375,32.01151657104492,48.4048957824707
2023-04-20,164.4239044189453,223.15354919433594,158.08082580566406,207.22999572753906,211.6955108642578,195.13900756835938,43.10292053222656,151.06121826171875,95.81365203857422,47.17295455932617,316.37841796875,278.64794921875,174.76405334472656,114.64620208740234,30.12020492553711,132.18048095703125,58.890296936035156,273.0600891113281,79.3667221069336,104.9188232421875,280.1289978027344,118.35401916503906,33.25102996826172,140.60726928710938,96.64720153808594,170.23965454101562,463.10638427734375,229.8063201904297,30.842185974121094,48.714656829833984
2023-04-21,162.815673828125,223.52015686035156,158.5648651123047,205.14999389648438,210.92942810058594,196.64076232910156,43.51932907104492,150.4119415283203,97.27912902832031,46.470008850097656,319.13397216796875,280.01983642578125,174.1689453125,114.07462310791016,29.57362937927246,131.927001953125,58.97315979003906,274.0547180175781,79.1772689819336,106.02159118652344,279.7863464355469,119.38111877441406,33.55140686035156,145.4728240966797,96.09273529052734,170.46755981445312,459.6482238769531,229.26756286621094,30.949995040893555,48.95989990234375
2023-04-24,163.12155151367188,224.0609588623047,155.47647094726562,205.77000427246094,213.9553985595703,192.58009338378906,43.85245132446289,152.5108642578125,97.3865966796875,46.91040802001953,321.2823181152344,281.5130920410156,174.79071044921875,113.77519989013672,28.948972702026367,132.10537719726562,58.88109588623047,275.1244812011719,79.61681365966797,106.5453872680664,275.8797607421875,120.86470031738281,33.30109405517578,145.73379516601562,96.29007720947266,170.11614990234375,464.5124816894531,228.00390625,30.767545700073242,49.29225540161133
2023-04-25,161.5823974609375,224.44593811035156,151.1488037109375,202.19000244140625,209.3589324951172,188.38111877441406,43.57484817504883,150.2963104248047,95.7550277709961,44.462833404541016,317.09765625,276.55743408203125,174.0623321533203,114.21976470947266,28.187667846679688,129.23291015625,58.78901672363281,273.5386962890625,79.09391021728516,107.08758544921875,269.6625671386719,118.55375671386719,32.817138671875,145.77108764648438,95.00257873535156,168.39724731445312,467.34356689453125,224.89866638183594,30.933408737182617,48.90827178955078
2023-04-26,161.572509765625,218.88221740722656,150.7615203857422,203.02999877929688,207.0224151611328,189.22093200683594,43.0659065246582,147.61927795410156,94.38723754882812,44.53059387207031,314.3702087402344,268.84857177734375,169.56777954101562,114.1834716796875,28.353595733642578,126.94243621826172,58.512794494628906,271.8965148925781,77.99506378173828,104.23878479003906,289.1954345703125,117.7739028930664,32.23305892944336,144.08399963378906,91.79791259765625,167.72299194335938,458.8217468261719,223.4881134033203,30.618270874023438,48.69529724121094
2023-04-27,166.160400390625,220.2937469482422,153.4046173095703,206.0399932861328,205.2412872314453,193.5878448486328,43.084415435791016,148.48199462890625,97.63085174560547,45.30974578857422,319.077880859375,274.3175964355469,176.4162139892578,115.19965362548828,29.144180297851562,128.65089416503906,58.63249206542969,276.55072021484375,79.82141876220703,105.82859802246094,298.4576721191406,119.54280090332031,32.32484817504883,145.8456573486328,93.40494537353516,171.17979431152344,465.9659729003906,224.33053588867188,32.16908645629883,48.84696578979492
2023-04-28,167.41343688964844,219.7438201904297,156.20260620117188,206.77999877929688,209.52174377441406,195.98867797851562,43.722900390625,149.93167114257812,100.1417236328125,46.07197189331055,320.79656982421875,280.4864501953125,177.50877380371094,114.69155883789062,30.315412521362305,129.7679901123047,59.06523513793945,277.5172119140625,80.4958724975586,106.11346435546875,300.8369140625,120.51282501220703,32.45000457763672,145.76177978515625,93.88423919677734,172.02503967285156,467.5050354003906,227.97454833984375,32.20225524902344,48.714656829833984
2023-05-01,167.3246307373047,218.97384643554688,154.24691772460938,203.8699951171875,208.05661010742188,195.4156494140625,43.806182861328125,148.7399139404297,99.85839080810547,45.82636642456055,318.1158447265625,277.8360595703125,178.07723999023438,114.4012222290039,29.57362937927246,132.54656982421875,59.203346252441406,279.2344665527344,80.21548461914062,106.91297912597656,299.17242431640625,121.65406799316406,32.717010498046875,145.9388885498047,94.2883529663086,172.61383056640625,470.9347229003906,227.7589874267578,32.10274124145508,48.91471862792969
2023-05-02,166.28868103027344,216.28826904296875,148.37020874023438,203.25,206.02651977539062,191.5130615234375,42.89934539794922,142.33636474609375,98.28543090820312,45.546878814697266,311.39056396484375,274.6441650390625,176.1053009033203,113.55744171142578,29.056337356567383,130.40631103515625,58.93634033203125,279.6942138671875,78.04053497314453,108.33738708496094,299.02557373046875,121.02638244628906,32.59185028076172,145.80836486816406,92.91627502441406,171.44570922851562,468.74017333984375,222.34202575683594,31.240251541137695,48.78242111206055
2023-05-03,165.21319580078125,210.18377685546875,147.36328125,200.92999267578125,206.49575805664062,190.2978515625,42.52919387817383,139.4814910888672,98.5394515991211,44.88629150390625,306.9816589355469,273.52423095703125,175.83883666992188,112.0059585571289,29.915239334106445,127.64647674560547,58.60487365722656,277.0199279785156,77.92687225341797,108.64064025878906,298.0367126464844,120.53185272216797,32.08287048339844,145.62193298339844,91.3092269897461,170.13516235351562,464.9874267578125,221.3624725341797,31.49734115600586,48.60172653198242
2023-05-04,163.57537841796875,212.5485382080078,144.0715789794922,197.0500030517578,201.4587860107422,190.0706024169922,42.28860855102539,138.93894958496094,95.20790100097656,45.19117736816406,300.0789489746094,266.683349609375,174.2932586669922,111.20755004882812,30.615957260131836,125.90046691894531,58.6693229675293,276.96368408203125,77.1766128540039,107.85952758789062,299.02557373046875,117.61222839355469,31.89929962158203,144.9508056640625,90.14391326904297,170.1256866455078,462.9353332519531,220.99021911621094,30.974872589111328,48.73776626586914
2023-05-05,171.25149536132812,216.80154418945312,147.789306640625,198.33999633789062,205.9690704345703,195.21804809570312,42.79755401611328,142.48757934570312,98.20726776123047,46.08043670654297,305.45916748046875,270.29510498046875,176.2474365234375,112.18743133544922,30.370952606201172,128.3599090576172,58.94554138183594,278.31488037109375,78.3209228515625,108.14440155029297,304.15606689453125,120.38919067382812,32.116241455078125,145.43553161621094,90.76416015625,173.12664794921875,469.58563232421875,227.0439453125,31.372943878173828,49.15884017944336
2023-05-08,171.18238830566406,215.0508575439453,148.16685485839844,197.25999450683594,205.68179321289062,195.52432250976562,42.88083267211914,141.92726135253906,100.60091400146484,45.8602409362793,304.98284912109375,268.7178955078125,174.9416961669922,111.9605941772461,30.155345916748047,128.66966247558594,58.85346603393555,278.3993835449219,77.55553436279297,108.78768157958984,302.1978454589844,120.66498565673828,32.26643371582031,144.75506591796875,89.78679656982422,173.38307189941406,468.008544921875,227.48475646972656,31.372943878173828,49.46654510498047
2023-05-09,169.47552490234375,214.87669372558594,148.49607849121094,201.8800048828125,204.4369354248047,198.7649688720703,43.001136779785156,141.5181427001953,99.82908630371094,45.45372009277344,303.3575439453125,271.1910400390625,175.10157775878906,111.4363784790039,29.498733520507812,128.05014038085938,58.365478515625,278.3711853027344,76.38848876953125,107.91466522216797,300.58233642578125,118.97218322753906,32.10789489746094,143.27304077148438,90.47282409667969,174.5037078857422,465.8804626464844,228.49368286132812,31.157320022583008,49.55076217651367
2023-05-10,171.24160766601562,214.58338928222656,143.94569396972656,200.83999633789062,204.13047790527344,202.39089965820312,43.223209381103516,139.7127227783203,98.8130111694336,45.26740646362305,301.2838439941406,269.7445068359375,175.28810119628906,112.21809387207031,29.37132453918457,128.11582946777344,58.46675491333008,278.2867431640625,76.46427154541016,108.34657287597656,305.78131103515625,117.46006774902344,31.957704544067383,143.57131958007812,90.50102996826172,173.94338989257812,465.5859680175781,226.54437255859375,31.207082748413086,49.4114875793457
2023-05-11,171.42906188964844,212.91517639160156,143.2777099609375,201.83999633789062,201.12362670898438,201.02745056152344,42.908592224121094,138.93894958496094,90.18617248535156,44.327335357666016,299.57452392578125,268.4939270019531,173.2075958251953,111.18807983398438,28.28350067138672,127.7121810913086,58.7982292175293,276.6164855957031,76.3733139038086,108.02493286132812,303.6272888183594,116.23326873779297,31.69623565673828,143.9068603515625,89.78679656982422,173.61099243164062,464.3414306640625,226.7308349609375,31.182199478149414,49.59611129760742
2023-05-12,170.50035095214844,213.52015686035156,143.21958923339844,200.6999969482422,200.65440368652344,199.3874053955078,43.223209381103516,139.29469299316406,89.87353515625,44.30192184448242,298.4349670410156,271.08837890625,172.88616943359375,112.97222900390625,28.3717041015625,125.8816909790039,59.02840805053711,277.88323974609375,75.9868392944336,107.64815521240234,302.5111999511719,114.32171630859375,31.50224494934082,145.37030029296875,90.20967102050781,172.9272003173828,466.6880187988281,227.09400939941406,31.17391014099121,49.579917907714844
2023-05-15,170.00633239746094,214.05178833007812,145.2236785888672,202.77000427246094,202.33016967773438,200.88916015625,43.584102630615234,139.81053161621094,90.72351837158203,44.25957489013672,300.8355712890625,269.2872009277344,173.5022735595703,113.45046997070312,29.204723358154297,126.94243621826172,58.87187957763672,277.6579895019531,76.153564453125,106.9405517578125,302.9909362792969,113.96033477783203,31.34200096130371,145.41685485839844,90.87692260742188,173.61099243164062,462.53631591796875,228.49746704101562,30.49386978149414,49.1944694519043
2023-05-16,170.00633239746094,208.87303161621094,143.68431091308594,200.8699951171875,198.4136505126953,202.10435485839844,43.41753387451172,136.5287322998047,88.88677215576172,43.243282318115234,299.6585998535156,263.4914855957031,171.0913848876953,113.54242706298828,28.636308670043945,126.08820343017578,58.20895767211914,276.01593017578125,74.27416229248047,106.67406463623047,305.22320556640625,110.7744369506836,31.21548080444336,145.16522216796875,89.71161651611328,172.3763885498047,455.7530822753906,226.2008514404297,29.896766662597656,48.51427459716797
2023-05-17,170.61891174316406,208.1975860595703,147.2471466064453,206.8699951171875,203.10586547851562,206.8665313720703,44.07453536987305,138.48538208007812,90.63558959960938,43.59898376464844,308.4108581542969,272.8803405761719,175.02914428710938,115.61167907714844,28.29330062866211,129.96510314941406,58.14450454711914,275.3684387207031,75.91863250732422,105.46100616455078,308.1080627441406,111.24993896484375,30.996191024780273,144.550048828125,90.75476837158203,172.537841796875,460.5887451171875,228.3404541015625,30.004573822021484,48.43329620361328
2023-05-18,172.95059204101562,207.46664428710938,148.59286499023438,207.24000549316406,205.61476135253906,210.75921630859375,44.601993560791016,138.314697265625,91.6028060913086,43.92927932739258,307.8503723144531,275.46551513671875,177.0203857421875,116.0163345336914,29.087121963500977,130.9507598876953,57.822242736816406,275.9220886230469,76.6572036743164,104.7625961303711,312.54327392578125,113.04735565185547,30.768461227416992,142.17318725585938,90.89659881591797,174.1143341064453,455.2875671386719,229.27285766601562,29.96311378479004,49.061668395996094
2023-05-19,173.05929565429688,206.71722412109375,148.07972717285156,205.49000549316406,205.67221069335938,207.83474731445312,45.46256637573242,139.41041564941406,89.24826049804688,43.99703598022461,304.6465148925781,271.4710388183594,176.2167510986328,117.03717041015625,29.33212661743164,130.65037536621094,57.8498649597168,277.32958984375,76.18789672851562,106.1318588256836,312.3666076660156,109.138671875,31.013057708740234,142.7697296142578,90.89659881591797,174.47523498535156,454.89801025390625,228.98822021484375,29.896766662597656,48.5563850402832
2023-05-22,172.11074829101562,207.24461364746094,150.5582275390625,205.91000366210938,205.1742706298828,207.7359619140625,45.17570495605469,136.90472412109375,89.70744323730469,43.8445930480957,303.49761962890625,271.2657165527344,175.84170532226562,117.25788879394531,29.675134658813477,129.5708770751953,56.634490966796875,271.5118103027344,78.249755859375,105.212890625,315.15338134765625,104.78302001953125,32.68305587768555,139.03199768066406,90.45218658447266,171.98704528808594,456.60809326171875,226.99581909179688,29.822126388549805,48.128822326660156
2023-05-23,169.50247192382812,207.66094970703125,147.70217895507812,202.60000610351562,203.69000244140625,204.159423828125,45.25899124145508,140.8652801513672,87.75346374511719,44.0055046081543,302.2367248535156,275.2601623535156,174.09158325195312,117.88326263427734,28.920515060424805,128.21910095214844,56.53321075439453,268.7155456542969,77.47270965576172,104.09174346923828,309.3444519042969,103.45159149169922,33.433712005615234,137.53131103515625,88.95819091796875,170.287109375,455.4870300292969,220.41995239257812,30.05434226989746,48.03813934326172
2023-05-24,169.7790985107422,204.7742156982422,145.9207305908203,199.27000427246094,200.8076171875,206.55038452148438,44.79631042480469,141.2425079345703,87.02071380615234,43.46348571777344,298.72454833984375,271.67645263671875,171.31466674804688,115.58409881591797,28.420705795288086,127.04570770263672,56.05442428588867,268.2933044433594,74.61844635009766,104.3949966430664,307.9609069824219,102.98560333251953,32.581844329833984,136.39418029785156,88.56107330322266,167.13417053222656,456.8075866699219,218.13308715820312,29.74748992919922,47.81787872314453
2023-05-25,170.91531372070312,201.20278930664062,146.26927185058594,200.8699951171875,201.07577514648438,207.39016723632812,45.370033264160156,138.80865478515625,86.11210632324219,42.65891647338867,302.52618408203125,267.61663818359375,171.6807403564453,116.57734680175781,26.852663040161133,127.35546875,55.621681213378906,267.9178771972656,74.66460418701172,103.20033264160156,319.8044128417969,102.21527099609375,31.907100677490234,135.5179443359375,88.05046844482422,164.93087768554688,453.833984375,219.2421875,28.8767147064209,47.341739654541016
2023-05-26,173.32603454589844,200.71241760253906,152.23312377929688,203.6300048828125,202.81858825683594,212.85377502441406,46.1380729675293,138.37759399414062,86.25865173339844,42.633506774902344,310.1202087402344,273.2909240722656,173.0022735595703,118.5362319946289,28.420705795288086,128.5476531982422,55.48357009887695,268.4058837890625,74.5799789428711,102.07002258300781,326.64361572265625,102.2437973022461,31.713109970092773,135.5272979736328,88.1828384399414,163.62037658691406,457.463134765625,220.8419647216797,29.025989532470703,47.42595672607422
2023-05-30,175.17359924316406,202.19277954101562,152.97860717773438,204.69000244140625,200.99916076660156,216.24261474609375,46.4249267578125,137.51544189453125,85.79946899414062,42.513275146484375,309.0179443359375,272.8896484375,173.7165985107422,119.07884979248047,29.390928268432617,129.03579711914062,55.0416145324707,267.3549499511719,73.90294647216797,100.32395935058594,324.9951477050781,101.30228424072266,31.21548080444336,133.45803833007812,87.76679229736328,164.57003784179688,455.8766174316406,217.53440856933594,28.943063735961914,47.30935287475586
2023-05-31,175.12420654296875,204.15428161621094,153.5111083984375,205.6999969482422,197.02511596679688,220.698486328125,45.962257385253906,135.2701873779297,85.93624114990234,41.8948974609375,304.8486022949219,266.4413146972656,171.08248901367188,118.26032257080078,30.81196403503418,127.39302825927734,54.93113327026367,267.533203125,71.78726196289062,101.46348571777344,322.22808837890625,100.10401153564453,32.067344665527344,132.82420349121094,87.12380981445312,160.72384643554688,462.8973388671875,216.93572998046875,29.54845428466797,47.571720123291016
2023-06-01,177.93011474609375,198.2512664794922,157.5386505126953,207.9600067138672,200.20436096191406,210.34425354003906,46.027034759521484,136.65325927734375,86.55175018310547,42.083839416503906,297.7897033691406,271.0848388671875,173.1005096435547,119.39154052734375,30.508155822753906,129.14842224121094,55.24418258666992,270.123046875,72.53353118896484,101.94134521484375,326.3393859863281,98.5538558959961,32.067344665527344,134.1851043701172,88.96764373779297,162.68017578125,468.9681091308594,222.30438232421875,29.623096466064453,47.74662399291992
2023-06-02,178.77984619140625,201.76718139648438,163.19268798828125,213.32000732421875,217.0196990966797,210.4727020263672,46.2861328125,140.33538818359375,88.68159484863281,44.3254508972168,304.61328125,278.18182373046875,177.55612182617188,121.78266906738281,30.684558868408203,131.861328125,56.31223678588867,273.4813232421875,78.88059997558594,103.40251922607422,329.1065368652344,102.83797454833984,32.35411834716797,136.57125854492188,90.84932708740234,166.3174591064453,474.62078857421875,224.55194091796875,28.677677154541016,48.20332717895508
2023-06-05,177.42625427246094,205.29234313964844,162.09866333007812,208.77999877929688,213.03611755371094,207.34075927734375,46.46194839477539,139.66184997558594,88.90630340576172,44.230979919433594,302.88140869140625,275.51220703125,176.06495666503906,121.98500061035156,29.263525009155273,130.56590270996094,55.934730529785156,272.0851745605469,75.38009643554688,103.94471740722656,329.6363525390625,100.37626647949219,32.598716735839844,136.03065490722656,90.53729248046875,165.59568786621094,473.3003234863281,222.5693817138672,28.578157424926758,48.520751953125
2023-06-06,177.06069946289062,204.68170166015625,166.34889221191406,207.2899932861328,217.06759643554688,210.29486083984375,46.0918083190918,139.91331481933594,90.03962707519531,45.1671257019043,307.57794189453125,278.2381896972656,175.3148956298828,122.0309829711914,30.341550827026367,130.80056762695312,55.529605865478516,268.4156494140625,75.61859893798828,101.09591674804688,327.4187927246094,101.32087707519531,32.362552642822266,134.67910766601562,92.1352767944336,166.14651489257812,463.2109375,223.99253845214844,28.777189254760742,48.51427459716797
2023-06-07,175.6873779296875,204.70944213867188,166.0874786376953,211.92999267578125,225.56146240234375,203.26031494140625,46.06405258178711,143.54161071777344,90.39131927490234,46.26646041870117,316.0015563964844,283.5961608886719,177.1453857421875,123.5852279663086,30.65515899658203,132.06781005859375,55.44674301147461,265.9251708984375,77.70350646972656,99.80934143066406,317.31207275390625,102.17961120605469,32.80113983154297,134.96804809570312,93.22267150878906,166.9347686767578,458.0426940917969,221.09716796875,29.24161148071289,48.58552551269531
2023-06-08,178.40440368652344,204.2560577392578,165.69053649902344,218.11000061035156,224.5081024169922,207.01470947265625,45.97150802612305,143.01173400878906,90.40111541748047,45.3303108215332,315.7380065917969,283.0227966308594,176.93109130859375,123.61282348632812,31.18437385559082,132.10537719726562,55.5848503112793,269.5853576660156,77.51886749267578,101.38079833984375,319.1567687988281,101.3304214477539,32.96982192993164,136.49668884277344,93.68600463867188,167.0588836669922,465.73797607421875,218.9182891845703,29.382593154907227,49.28839874267578
